단지명,회사명,"공장대표주소(지번, 도로명 주소)",매핑된 업종명
화성바이오밸리일반산업단지,(주)동우자동도어,경기도 화성시 마도면 청원리 1304,기타
화성바이오밸리일반산업단지,(주)디어스엠 ,경기도 화성시 마도면 청원리 1327번지,목재종이출판
화성바이오밸리일반산업단지,(주)디와이솔리텍 ,경기도 화성시 마도면 청원리 1301번지,기타
화성바이오밸리일반산업단지,(주)디와이엠씨,경기도 화성시 마도면 청원리 1295-0,기타
화성바이오밸리일반산업단지,(주)메가코스,경기도 화성시 마도면 청원리 1418,기타
화성바이오밸리일반산업단지,(주)명신기연,경기도 화성시 마도면 청원리 1249번지,위험물등
화성바이오밸리일반산업단지,(주)명진강업,경기도 화성시 마도면 청원리 1288번지,기타
화성바이오밸리일반산업단지,(주)미디안,경기도 화성시 마도면 청원리 1389,위험물등
화성바이오밸리일반산업단지,(주)미디안테크,경기도 화성시 마도면 청원리 954번지,위험물등
화성바이오밸리일반산업단지,(주)바로푸드,경기도 화성시 마도면 청원리 1413-0,기타
화성바이오밸리일반산업단지,(주)반디프린팅,경기도 화성시 마도면 청원리 1397번지,목재종이출판
화성바이오밸리일반산업단지,(주)백두엔지니어링 ,경기도 화성시 마도면 청원리 1454번지,전기전자
화성바이오밸리일반산업단지,(주)비디엠 ,경기도 화성시 마도면 청원리 1454번지,기타
화성바이오밸리일반산업단지,(주)비에스시스템족장기술,경기도 화성시 마도면 청원리 1249번지,기타
화성바이오밸리일반산업단지,(주)삼미,경기도 화성시 마도면 청원리 1476-0,위험물등
화성바이오밸리일반산업단지,(주)삼성잉크 ,경기도 화성시 마도면 청원리 1321,목재종이출판
화성바이오밸리일반산업단지,(주)삼신기계,경기도 화성시 마도면 청원리 1249번지,기타
화성바이오밸리일반산업단지,(주)성산화학,경기도 화성시 마도면 청원리 1491,기타
화성바이오밸리일반산업단지,(주)성원토건,경기도 화성시 마도면 청원리 1276,기타
화성바이오밸리일반산업단지,(주)성지산업,경기도 화성시 마도면 청원리 1390번지,기타
화성바이오밸리일반산업단지,(주)세일산기,경기도 화성시 마도면 청원리 1347,기타
화성바이오밸리일반산업단지,(주)세진에스엠티,경기도 화성시 마도면 청원리 1402,기타
화성바이오밸리일반산업단지,(주)셀바이오휴먼텍,경기도 화성시 마도면 청원리 1427번지,기타
화성바이오밸리일반산업단지,(주)솔로몬,경기도 화성시 마도면 청원리 1287,기타
화성바이오밸리일반산업단지,(주)수테크엔바이오 ,경기도 화성시 마도면 청원리 1249번지,위험물등
화성바이오밸리일반산업단지,(주)순바이오팜,경기도 화성시 마도면 청원리 1283-0,기타
화성바이오밸리일반산업단지,(주)신성,경기도 화성시 마도면 청원리 1249번지,기타
화성바이오밸리일반산업단지,(주)신양화학 ,경기도 화성시 마도면 청원리 1377번지,위험물등
화성바이오밸리일반산업단지,(주)신우엠테크,경기도 화성시 마도면 청원리 1290번지,기타
화성바이오밸리일반산업단지,(주)신화에프에이,경기도 화성시 마도면 청원리 1379,기타
화성바이오밸리일반산업단지,(주)쌍희,경기도 화성시 마도면 청원리 1441,기타
화성바이오밸리일반산업단지,(주)씨디아이,경기도 화성시 마도면 청원리 1329번지,위험물등
화성바이오밸리일반산업단지,(주)씨앤씨테크,경기도 화성시 마도면 청원리 1467,위험물등
화성바이오밸리일반산업단지,(주)아세아볼트 화성지점,경기도 화성시 마도면 청원리 1406번지,기타
화성바이오밸리일반산업단지,(주)아이앤티산업 ,경기도 화성시 마도면 청원리 1380번지,기타
화성바이오밸리일반산업단지,(주)안남테크,경기도 화성시 마도면 청원리 1390번지,운송장비
화성바이오밸리일반산업단지,(주)알피바이오,경기도 화성시 마도면 청원리 1496번지,기타
화성바이오밸리일반산업단지,(주)에버켐텍,경기도 화성시 마도면 청원리 1463번지,위험물등
화성바이오밸리일반산업단지,(주)에스앤티,경기도 화성시 마도면 청원리 1249번지,기타
화성바이오밸리일반산업단지,(주)에이치엠이,경기도 화성시 마도면 청원리 1291,기타
화성바이오밸리일반산업단지,(주)에코씨디아이,경기도 화성시 마도면 청원리 1329번지,위험물등
화성바이오밸리일반산업단지,(주)에코폴리머,경기도 화성시 마도면 청원리 1448번지,기타
화성바이오밸리일반산업단지,(주)에프원텍,경기도 화성시 마도면 청원리 1249번지,기타
화성바이오밸리일반산업단지,(주)엘파워텍,경기도 화성시 마도면 청원리 1305번지,기타
화성바이오밸리일반산업단지,(주)엠에스씨,경기도 화성시 마도면 청원리 1450,위험물등
화성바이오밸리일반산업단지,(주)엠티엠,경기도 화성시 마도면 청원리 1389,기타
화성바이오밸리일반산업단지,(주)영스틸,경기도 화성시 마도면 청원리 1270,기타
화성바이오밸리일반산업단지,(주)영신엔지니어링 화성공장 ,경기도 화성시 마도면 청원리 1293번지,기타
화성바이오밸리일반산업단지,(주)영진파워텍,경기도 화성시 마도면 청원리 1445,기타
화성바이오밸리일반산업단지,(주)예진화장품 ,경기도 화성시 마도면 청원리 1482번지,기타
화성바이오밸리일반산업단지,(주)오네스토펫푸드,경기도 화성시 마도면 청원리 1490,기타
화성바이오밸리일반산업단지,(주)우리티이에스,경기도 화성시 마도면 청원리 1456,기타
화성바이오밸리일반산업단지,(주)우성엠에프,경기도 화성시 마도면 청원리 1258번지,위험물등
화성바이오밸리일반산업단지,(주)원클라스,경기도 화성시 마도면 청원리 1424,기타
화성바이오밸리일반산업단지,(주)원텍,경기도 화성시 마도면 청원리 1461번지,운송장비
화성바이오밸리일반산업단지,(주)월드켐,경기도 화성시 마도면 청원리 1474번지,위험물등
화성바이오밸리일반산업단지,(주)윈테크코퍼레이션,경기도 화성시 마도면 청원리 1285,기타
화성바이오밸리일반산업단지,(주)유성엔지니어링,경기도 화성시 마도면 청원리 1444번지,기타
화성바이오밸리일반산업단지,(주)유수산업,경기도 화성시 마도면 청원리 1443번지,기타
화성바이오밸리일반산업단지,(주)유시스,경기도 화성시 마도면 청원리 1435번지,위험물등
화성바이오밸리일반산업단지,(주)유신공업,경기도 화성시 마도면 청원리 1421,기타
화성바이오밸리일반산업단지,(주)유진스프링,경기도 화성시 마도면 청원리 1261-1번지,기타
화성바이오밸리일반산업단지,(주)유한화학,경기도 화성시 마도면 청원리 1323,위험물등
화성바이오밸리일반산업단지,(주)이에스피켐,경기도 화성시 마도면 청원리 1258번지,위험물등
화성바이오밸리일반산업단지,(주)이화이엔씨,경기도 화성시 마도면 청원리 1249번지,기타
화성바이오밸리일반산업단지,(주)일성화학,경기도 화성시 마도면 청원리 1480번지,기타
화성바이오밸리일반산업단지,(주)제이앤씨,경기도 화성시 마도면 청원리 1249번지,기타
화성바이오밸리일반산업단지,(주)제이월드산업,경기도 화성시 마도면 청원리 1384번지,위험물등
화성바이오밸리일반산업단지,(주)제이제이테크 ,경기도 화성시 마도면 청원리 1350번지,기타
화성바이오밸리일반산업단지,(주)제이피이노베이션,경기도 화성시 마도면 청원리 1322,기타
화성바이오밸리일반산업단지,(주)제이피켐,경기도 화성시 마도면 청원리 1322,위험물등
화성바이오밸리일반산업단지,(주)제일캐노피,경기도 화성시 마도면 청원리 564-19번지,기타
화성바이오밸리일반산업단지,(주)준성이엔지,경기도 화성시 마도면 청원리 1249번지,운송장비
화성바이오밸리일반산업단지,(주)지제이테크,경기도 화성시 마도면 청원리 1254번지,위험물등
화성바이오밸리일반산업단지,(주)진성에스앤피,경기도 화성시 마도면 청원리 564-58번지,운송장비
화성바이오밸리일반산업단지,(주)진세에프앤씨,경기도 화성시 마도면 청원리 1249번지,기타
화성바이오밸리일반산업단지,(주)진흥엔지니어링,경기도 화성시 마도면 청원리 1443-0,기타
화성바이오밸리일반산업단지,(주)창대기업,경기도 화성시 마도면 청원리 1317번지,기타
화성바이오밸리일반산업단지,(주)천일,경기도 화성시 마도면 청원리 1403,기타
화성바이오밸리일반산업단지,(주)케이산업,경기도 화성시 마도면 청원리 1300번지,기타
화성바이오밸리일반산업단지,(주)케이스탑,경기도 화성시 마도면 청원리 1258번지,위험물등
화성바이오밸리일반산업단지,(주)켐텍스코리아,경기도 화성시 마도면 청원리 1249번지,기타
화성바이오밸리일반산업단지,(주)코스폴,경기도 화성시 마도면 청원리 1249번지,위험물등
화성바이오밸리일반산업단지,(주)코테크 화성지점,경기도 화성시 마도면 청원리 1495,위험물등
화성바이오밸리일반산업단지,(주)태성분체,경기도 화성시 마도면 청원리 1299번지,기타
화성바이오밸리일반산업단지,(주)파머스그레인코리아 ,경기도 화성시 마도면 청원리 1249번지,기타
화성바이오밸리일반산업단지,(주)펫퍼스,경기도 화성시 마도면 청원리 1250-5번지,기타
화성바이오밸리일반산업단지,(주)포스켐,경기도 화성시 마도면 청원리 1249번지,기타
화성바이오밸리일반산업단지,(주)푸른친구들 ,경기도 화성시 마도면 청원리 1283-0,기타
화성바이오밸리일반산업단지,(주)프라임광학,경기도 화성시 마도면 청원리 1274번지,기타
화성바이오밸리일반산업단지,(주)프로코,경기도 화성시 마도면 청원리 1249번지,위험물등
화성바이오밸리일반산업단지,(주)피티비이엔지,경기도 화성시 마도면 청원리 1249번지,운송장비
화성바이오밸리일반산업단지,(주)픽스턴,경기도 화성시 마도면 청원리 1346,기타
화성바이오밸리일반산업단지,(주)하나로샤시,경기도 화성시 마도면 청원리 1258번지,위험물등
화성바이오밸리일반산업단지,(주)한국분산,경기도 화성시 마도면 청원리 1249번지,기타
